AP018499.1_LLCC_1613	NZ_CP034122.1_EIB18_RS10050	35.3
AP018499.1_LLCC_2377	NZ_CP034122.1_EIB18_RS01435	38.6
AP018499.1_LLCC_0413	NZ_CP034122.1_EIB18_RS12900	42.6
AP018499.1_LLCC_1820	NZ_CP034122.1_EIB18_RS19580	30.1
AP018499.1_LLCC_2298	NZ_CP034122.1_EIB18_RS10535	29.3
AP018499.1_LLCC_0395	NZ_CP034122.1_EIB18_RS00675	37.2
AP018499.1_LLCC_1430	NZ_CP034122.1_EIB18_RS10600	37.7
AP018499.1_LLCC_1430	NZ_CP034122.1_EIB18_RS11925	29.2
AP018499.1_LLCC_0487	NZ_CP034122.1_EIB18_RS18080	26.1
AP018499.1_LLCC_0663	NZ_CP034122.1_EIB18_RS10450	36.8
AP018499.1_LLCC_0663	NZ_CP034122.1_EIB18_RS16630	28.8
AP018499.1_LLCC_2291	NZ_CP034122.1_EIB18_RS13550	36.7
AP018499.1_LLCC_1464	NZ_CP034122.1_EIB18_RS06420	37.1
AP018499.1_LLCC_0818	NZ_CP034122.1_EIB18_RS06795	36.5
AP018499.1_LLCC_1623	NZ_CP034122.1_EIB18_RS18775	33.9
AP018499.1_LLCC_1897	NZ_CP034122.1_EIB18_RS08240	48.3
AP018499.1_LLCC_0378	NZ_CP034122.1_EIB18_RS19205	44.5
AP018499.1_LLCC_0378	NZ_CP034122.1_EIB18_RS07665	26.1
AP018499.1_LLCC_1589	NZ_CP034122.1_EIB18_RS06115	36.0
AP018499.1_LLCC_1817	NZ_CP034122.1_EIB18_RS19085	33.1
AP018499.1_LLCC_0496	NZ_CP034122.1_EIB18_RS19850	36.8
AP018499.1_LLCC_0002	NZ_CP034122.1_EIB18_RS16160	32.3
AP018499.1_LLCC_1483	NZ_CP034122.1_EIB18_RS15035	40.8
AP018499.1_LLCC_0414	NZ_CP034122.1_EIB18_RS12905	45.3
AP018499.1_LLCC_0414	NZ_CP034122.1_EIB18_RS13110	31.8
AP018499.1_LLCC_0414	NZ_CP034122.1_EIB18_RS09715	29.6
AP018499.1_LLCC_0911	NZ_CP034122.1_EIB18_RS10185	54.9
AP018499.1_LLCC_0138	NZ_CP034122.1_EIB18_RS03675	56.4
AP018499.1_LLCC_1927	NZ_CP034122.1_EIB18_RS16625	34.1
AP018499.1_LLCC_1111	NZ_CP034122.1_EIB18_RS19815	30.2
AP018499.1_LLCC_1289	NZ_CP034122.1_EIB18_RS00950	36.0
AP018499.1_LLCC_1925	NZ_CP034122.1_EIB18_RS12710	28.2
AP018499.1_LLCC_0692	NZ_CP034122.1_EIB18_RS19080	35.3
AP018499.1_LLCC_0182	NZ_CP034122.1_EIB18_RS05855	57.4
AP018499.1_LLCC_1896	NZ_CP034122.1_EIB18_RS05720	35.4
AP018499.1_LLCC_0658	NZ_CP034122.1_EIB18_RS03725	31.7
AP018499.1_LLCC_1584	NZ_CP034122.1_EIB18_RS17400	38.2
AP018499.1_LLCC_2496	NZ_CP034122.1_EIB18_RS04090	35.5
AP018499.1_LLCC_1889	NZ_CP034122.1_EIB18_RS19755	50.5
AP018499.1_LLCC_1179	NZ_CP034122.1_EIB18_RS18330	36.4
AP018499.1_LLCC_2115	NZ_CP034122.1_EIB18_RS15325	40.1
AP018499.1_LLCC_1558	NZ_CP034122.1_EIB18_RS13240	52.7
AP018499.1_LLCC_1916	NZ_CP034122.1_EIB18_RS13765	46.7
AP018499.1_LLCC_0766	NZ_CP034122.1_EIB18_RS10235	33.1
AP018499.1_LLCC_2294	NZ_CP034122.1_EIB18_RS13575	37.2
AP018499.1_LLCC_1046	NZ_CP034122.1_EIB18_RS08945	39.8
AP018499.1_LLCC_0362	NZ_CP034122.1_EIB18_RS02350	36.8
AP018499.1_LLCC_0858	NZ_CP034122.1_EIB18_RS19700	23.5
AP018499.1_LLCC_1242	NZ_CP034122.1_EIB18_RS15950	37.6
AP018499.1_LLCC_1192	NZ_CP034122.1_EIB18_RS02725	45.1
AP018499.1_LLCC_0800	NZ_CP034122.1_EIB18_RS06710	54.6
AP018499.1_LLCC_1528	NZ_CP034122.1_EIB18_RS02085	25.0
AP018499.1_LLCC_2034	NZ_CP034122.1_EIB18_RS00270	45.2
AP018499.1_LLCC_2034	NZ_CP034122.1_EIB18_RS14030	50.5
AP018499.1_LLCC_0636	NZ_CP034122.1_EIB18_RS12210	45.3
AP018499.1_LLCC_2349	NZ_CP034122.1_EIB18_RS16465	46.1
AP018499.1_LLCC_1615	NZ_CP034122.1_EIB18_RS10065	38.2
AP018499.1_LLCC_0201	NZ_CP034122.1_EIB18_RS11990	54.5
AP018499.1_LLCC_2126	NZ_CP034122.1_EIB18_RS04765	48.6
AP018499.1_LLCC_2237	NZ_CP034122.1_EIB18_RS08270	30.1
AP018499.1_LLCC_0959	NZ_CP034122.1_EIB18_RS09295	23.5
AP018499.1_LLCC_0854	NZ_CP034122.1_EIB18_RS01730	29.3
AP018499.1_LLCC_0854	NZ_CP034122.1_EIB18_RS12205	26.3
AP018499.1_LLCC_0854	NZ_CP034122.1_EIB18_RS09200	24.9
AP018499.1_LLCC_1283	NZ_CP034122.1_EIB18_RS19375	33.8
AP018499.1_LLCC_1512	NZ_CP034122.1_EIB18_RS08475	45.7
AP018499.1_LLCC_2335	NZ_CP034122.1_EIB18_RS15285	30.5
AP018499.1_LLCC_0656	NZ_CP034122.1_EIB18_RS00060	34.0
AP018499.1_LLCC_1316	NZ_CP034122.1_EIB18_RS10615	42.6
AP018499.1_LLCC_1355	NZ_CP034122.1_EIB18_RS19600	41.4
AP018499.1_LLCC_0472	NZ_CP034122.1_EIB18_RS04560	34.6
AP018499.1_LLCC_0472	NZ_CP034122.1_EIB18_RS02310	33.5
AP018499.1_LLCC_0472	NZ_CP034122.1_EIB18_RS02900	33.5
AP018499.1_LLCC_2439	NZ_CP034122.1_EIB18_RS08865	38.7
AP018499.1_LLCC_0097	NZ_CP034122.1_EIB18_RS00590	44.4
AP018499.1_LLCC_0097	NZ_CP034122.1_EIB18_RS00430	23.5
AP018499.1_LLCC_1000	NZ_CP034122.1_EIB18_RS05625	42.7
AP018499.1_LLCC_0532	NZ_CP034122.1_EIB18_RS09190	36.6
AP018499.1_LLCC_0532	NZ_CP034122.1_EIB18_RS01715	31.4
AP018499.1_LLCC_0522	NZ_CP034122.1_EIB18_RS00315	35.1
AP018499.1_LLCC_1461	NZ_CP034122.1_EIB18_RS18445	43.3
AP018499.1_LLCC_1461	NZ_CP034122.1_EIB18_RS01280	42.9
AP018499.1_LLCC_1761	NZ_CP034122.1_EIB18_RS19245	44.1
AP018499.1_LLCC_1852	NZ_CP034122.1_EIB18_RS05205	24.6
AP018499.1_LLCC_1852	NZ_CP034122.1_EIB18_RS16890	24.3
AP018499.1_LLCC_1852	NZ_CP034122.1_EIB18_RS12715	19.8
AP018499.1_LLCC_1852	NZ_CP034122.1_EIB18_RS18955	21.9
AP018499.1_LLCC_1825	NZ_CP034122.1_EIB18_RS10645	34.3
AP018499.1_LLCC_1203	NZ_CP034122.1_EIB18_RS09885	39.9
AP018499.1_LLCC_2022	NZ_CP034122.1_EIB18_RS07185	51.7
AP018499.1_LLCC_2629	NZ_CP034122.1_EIB18_RS01375	35.3
AP018499.1_LLCC_1297	NZ_CP034122.1_EIB18_RS13395	39.9
AP018499.1_LLCC_1036	NZ_CP034122.1_EIB18_RS17235	31.5
AP018499.1_LLCC_1048	NZ_CP034122.1_EIB18_RS01750	35.9
AP018499.1_LLCC_0963	NZ_CP034122.1_EIB18_RS12630	47.2
AP018499.1_LLCC_0963	NZ_CP034122.1_EIB18_RS00465	45.1
AP018499.1_LLCC_0963	NZ_CP034122.1_EIB18_RS06175	25.6
AP018499.1_LLCC_2164	NZ_CP034122.1_EIB18_RS19030	27.3
AP018499.1_LLCC_1559	NZ_CP034122.1_EIB18_RS13255	47.6
AP018499.1_LLCC_0742	NZ_CP034122.1_EIB18_RS10195	49.6
AP018499.1_LLCC_1257	NZ_CP034122.1_EIB18_RS18995	41.7
